timestamp,comment-id,voter-id,vote
1477594706183,30,14,1
1477596386509,30,15,1
1477597833670,30,17,1
1477610613402,30,18,1
1477615164210,30,19,1
1477642098186,30,20,1
1477649917610,30,21,1
1477665815973,30,23,1
1477682704661,30,24,1
1477681205322,30,25,1
1477686469757,30,26,1
1477705196555,30,29,1
1477704781313,30,30,1
1477707410408,30,31,1
1477710716630,30,33,1
1477714273428,30,35,1
1477755659528,30,36,1
1477785244891,30,37,1
1477762614596,30,38,0
1477762498848,30,39,1
1477762614906,30,40,1
1477948249020,30,43,1
1477948428020,30,44,-1
1477988671780,30,45,1
1478020202134,30,49,-1
1477517385661,31,0,0
1477573383666,31,1,1
1477576663733,31,3,1
1477577581810,31,4,1
1477577993322,31,5,1
1477579848522,31,6,1
1477580756526,31,7,1
1477581242103,31,8,1
1477584896083,31,9,0
1477592977767,31,11,1
1477593908514,31,12,1
1477594865110,31,14,-1
1477596743593,31,15,0
1477597865910,31,17,1
1477610566017,31,18,1
1477615043240,31,19,1
1477642137595,31,20,1
1477649910136,31,21,1
1477657726927,31,22,1
1477665740247,31,23,1
1477682762753,31,24,1
1477681248438,31,25,0
1477686419330,31,26,1
1477692827247,31,27,1
1477704692090,31,29,1
1477704850676,31,30,-1
1477707495149,31,31,1
1477710718460,31,33,1
1477714168005,31,35,1
1477755781133,31,36,1
1477785366484,31,37,1
1477762652812,31,39,1
1477762650647,31,40,1
1477762884456,31,41,1
1477948095437,31,43,1
1477948364863,31,44,1
1477988308317,31,45,1
1478011572793,31,48,1
1478020169791,31,49,1
1477517509045,32,0,0
1477573420694,32,1,0
1477576657178,32,3,-1
1477577499290,32,4,1
1477577791323,32,5,1
1477579795451,32,6,1
1477580712547,32,7,1
1477581236476,32,8,1
1477585041465,32,9,1
1477593012395,32,11,1
1477593971401,32,12,1
1477594783190,32,14,1
1477596721300,32,15,-1
1477597799328,32,17,1
1477610517439,32,18,1
1477615139424,32,19,1
1477642164982,32,20,-1
1477649863142,32,21,1
1477657750329,32,22,0
1477665767844,32,23,1
1477682818694,32,24,1
1477681211265,32,25,0
1477686464377,32,26,1
1477692790526,32,27,1
1477705200751,32,29,1
1477704804623,32,30,1
1477707430559,32,31,1
1477710584129,32,33,1
1477714328184,32,35,1
1477755754565,32,36,1
1477785488912,32,37,1
1477762864424,32,38,1
1477762504702,32,39,1
1477762814504,32,40,1
1477763385624,32,41,1
1477948471926,32,44,-1
1477988635663,32,45,1
1478020156521,32,49,0
1477517529391,33,0,0
1477573360055,33,1,-1
1477576481778,33,2,-1
1477576735243,33,3,-1
1477577599331,33,4,-1
1477577688280,33,5,-1
1477579772442,33,6,-1
1477580795228,33,7,-1
1477581239163,33,8,-1
1477584954231,33,9,-1
1477592940517,33,11,-1
1477593845909,33,12,-1
1477594736648,33,14,-1
1477597890481,33,17,-1
1477610572290,33,18,-1
1477615256895,33,19,-1
1477642041893,33,20,-1
1477649942091,33,21,-1
1477657773378,33,22,-1
1477665750423,33,23,0
1477682843344,33,24,-1
1477681349705,33,25,-1
1477686244901,33,26,-1
1477705209625,33,29,-1
1477707398917,33,31,-1
1477710597855,33,33,-1
1477714264525,33,35,-1
1477755678478,33,36,-1
1477785424384,33,37,-1
1477762775740,33,38,-1
1477762667094,33,39,-1
1477762844033,33,40,-1
1477948218442,33,43,0
1477948462152,33,44,-1
1477988564832,33,45,-1
1478020146034,33,49,-1
1478007223551,34,0,-1
1477749061642,34,8,-1
1477596681188,34,15,1
1477665776867,34,23,1
1477682831235,34,24,1
1477681202054,34,25,-1
1477686407616,34,26,-1
1477705223233,34,29,-1
1477704824252,34,30,1
1477707533069,34,31,-1
1477707718425,34,32,1
1477710667352,34,33,-1
1477714254322,34,35,-1
1477755713213,34,36,1
1477785431988,34,37,1
1477762802793,34,38,1
1477762642660,34,39,1
1477762502852,34,40,0
1477763442966,34,41,-1
1477948455154,34,44,1
1477988615599,34,45,1
1478020190325,34,49,-1
1478007576560,35,0,0
1477749056887,35,8,-1
1477615690596,35,19,1
1477665891972,35,23,1
1477682678910,35,24,-1
1477681310624,35,25,0
1477686438236,35,26,0
1477704745310,35,29,-1
1477704776315,35,30,0
1477707393280,35,31,-1
1477710663618,35,33,-1
1477711050118,35,34,0
1477714147710,35,35,1
1477755769629,35,36,1
1477785476956,35,37,-1
1477762710546,35,38,0
1477762601813,35,39,0
1477762802580,35,40,1
1477762947143,35,41,1
1477948448407,35,44,1
1477988337055,35,45,-1
1478011556644,35,48,1
1478007242320,36,0,1
1477829209015,36,24,1
1477762554694,36,25,1
1477785389439,36,37,1
1477763247979,36,40,0
1477763463580,36,41,1
1477948498707,36,44,1
1477988413171,36,45,1
